sensor_060,sensor_104,sensor_511,sensor_432,sensor_431,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,result
0.1691,-0.0112,42.7141,15.797,5.5922,-6366.0,68.1778,-0.5204,0.088,0.09,15.89,495.0,5.1317,15.91,1.239,1.8988,0.0192,9.2047,14.43,4.392,양품
2.6491,-0.011,37.3576,23.9626,10.157,-5651.25,69.2111,0.0,0.0769,0.147,15.91,654.0,4.8905,15.87,1.541,2.015,0.0468,8.9546,17.45,4.563,양품
3.1382,-0.0114,37.8022,75.0249,6.0769,-5397.5,68.5889,-0.5204,0.077,0.136,15.89,2446.0,4.1069,15.91,1.239,1.9798,0.0148,8.5788,14.98,4.392,양품
4.4364,-0.0105,69.3587,11.6306,11.1901,-5451.25,68.2778,-0.6623,0.0603,0.118,15.99,324.0,6.2098,15.95,1.314,2.014,0.0138,8.5135,20.79,4.361,양품
2.1045,-0.0123,44.6247,21.247,8.1469,-6358.25,69.1667,-0.5204,0.1025,0.131,15.89,650.0,7.4426,15.91,1.239,1.8878,0.0533,9.6938,24.86,4.392,양품
3.9818,-0.0095,45.5026,23.3353,15.682,-5496.75,66.8111,0.0473,0.0533,0.125,15.93,587.0,5.7653,15.82,1.295,1.981,0.0134,9.2047,16.95,4.248,양품
2.8182,-0.0098,53.265,16.4746,6.6454,-6335.25,69.9333,0.0,0.0887,0.079,15.91,504.0,6.7766,15.87,1.541,1.8898,0.0482,8.5297,24.28,4.563,양품
-0.1209,-0.0076,67.3267,31.1733,38.9418,-6170.75,67.9667,-0.1419,0.0789,0.077,15.9,819.0,6.3084,15.84,1.163,2.0165,0.127,8.5987,19.07,4.809,양품
1.1782,-0.0068,90.5109,10.9325,18.5025,-5372.25,68.2222,-0.1419,0.0777,0.146,15.9,272.0,7.2599,15.84,1.163,2.0088,0.024,8.7418,23.42,4.809,양품
0.1664,-0.0117,41.9251,16.8915,25.5813,-5472.75,67.1222,-0.5204,0.1003,0.167,15.89,454.0,6.833,15.91,1.239,1.9878,0.0148,9.2047,20.66,4.392,양품
4.92,-0.0111,35.9955,20.9059,6.8689,-5677.75,67.1778,0.0,0.0698,0.179,15.91,570.0,5.4468,15.87,1.541,2.0012,0.0272,9.7324,17.02,4.563,양품
-1.3227,-0.0073,46.4957,20.9907,11.8137,-6424.75,67.7444,-1.655,0.0663,0.091,15.95,660.0,5.7706,15.93,1.376,1.89,0.0406,8.5232,15.77,4.585,양품
-0.7845,-0.0114,66.0793,21.343,4.5999,-6369.75,70.1,-0.0946,0.1382,0.131,15.96,650.0,4.7145,15.92,1.399,1.8907,0.0498,8.5135,14.73,4.92,양품
0.2655,-0.0137,32.0875,21.2168,9.923,-6328.75,68.0889,-1.655,0.0431,0.119,15.95,646.0,4.698,15.93,1.376,1.8805,0.0464,8.5615,16.01,4.585,양품
-3.6855,-0.0111,36.036,24.6791,5.7743,-6234.5,69.7889,-0.0946,0.1245,0.125,15.96,721.0,5.5498,15.92,1.399,1.8878,0.0225,8.5855,17.35,4.92,양품
-1.7609,-0.0089,22.4404,3.0583,30.1744,-5962.0,69.0444,-0.0946,0.0615,0.106,15.96,77.0,5.1793,15.92,1.399,2.0393,0.0151,8.7283,16.08,4.92,양품
2.9691,-0.0089,67.0391,12.0902,11.4931,-5490.25,65.6556,-0.0946,0.0522,0.095,15.96,331.0,5.5332,15.92,1.399,2.0065,0.0203,9.754,20.98,4.92,양품
-1.7982,-0.0174,32.1377,19.6174,5.3552,-6330.25,67.6111,0.0,0.0497,0.119,15.91,605.0,4.7883,15.87,1.541,1.8855,0.0484,8.9546,15.51,4.563,양품
-0.3736,-0.0107,62.9108,25.5613,11.0808,-5135.0,68.7667,-1.655,0.0487,0.123,15.95,666.0,5.2192,15.93,1.376,2.0005,0.0147,8.9635,16.81,4.585,양품
4.9073,-0.0072,68.1739,17.3304,9.9224,-6188.0,66.1444,-0.0946,0.0651,0.126,15.96,532.0,5.9707,15.92,1.399,1.8958,0.0302,8.5334,19.0,4.92,양품
1.49,-0.01,50.2513,21.8745,8.9414,-6475.5,69.0889,-0.0946,0.0612,0.133,15.96,671.0,5.3185,15.92,1.399,1.8847,0.0158,8.5779,17.06,4.92,양품
3.2491,-0.0113,37.9691,10.318,7.1968,-5558.0,66.5222,-1.655,0.0953,0.124,15.95,292.0,6.8121,15.93,1.376,2.0195,0.0138,8.9546,22.61,4.585,양품
-1.0927,-0.0109,48.5126,21.0595,8.0721,-6380.0,67.3,0.2365,0.0429,0.119,15.99,641.0,5.8811,15.92,1.338,1.8912,0.2193,23.1583,18.36,4.567,양품
0.2536,-0.0126,69.1162,11.6047,5.3279,-5630.75,65.2,-0.0946,0.0938,0.067,15.96,354.0,5.0449,15.92,1.399,1.9838,0.0157,9.754,18.34,4.92,양품
-0.7036,-0.012,39.2894,11.5864,5.6091,-5473.25,68.6,0.2365,0.0772,0.053,15.99,300.0,5.5866,15.92,1.338,2.0035,0.0798,8.3324,19.21,4.567,양품
3.73,-0.011,20.9567,20.0704,11.7794,-5611.5,66.0,-0.5204,0.0491,0.249,15.97,556.0,6.7593,15.95,1.447,2.0005,0.0161,8.9635,19.41,4.41,양품
-0.4173,-0.0108,34.1801,21.8643,8.3196,-6382.5,68.8,-0.0946,0.09,0.127,15.96,655.0,7.353,15.92,1.399,1.881,0.0175,9.7836,22.45,4.92,양품
1.4464,-0.0118,65.1163,4.3216,12.7951,-5666.25,68.6333,-0.5204,0.1201,0.078,15.97,120.0,6.554,15.95,1.447,2.0528,0.0158,8.7812,20.23,4.41,양품
4.8364,-0.0095,47.1204,11.7213,10.3372,-5523.75,70.9,0.3311,0.0634,0.097,15.95,302.0,6.8081,15.91,1.04,2.0347,0.0182,8.6706,19.86,3.193,양품
-2.6655,-0.009,72.2222,13.4373,3.7054,-6477.0,70.2222,0.3311,0.0619,0.094,15.95,392.0,6.3086,15.91,1.04,1.8925,0.0876,8.6706,18.17,3.193,양품
-0.3455,-0.0146,45.7338,22.0784,27.1062,-5733.0,68.0,0.2365,0.1378,0.183,15.99,580.0,5.6345,15.92,1.338,1.9952,0.0211,8.7283,16.91,4.567,양품
-6.6055,-0.0103,36.715,60.843,10.1674,-5242.25,68.5778,-1.655,0.0464,0.133,15.95,1891.0,6.7536,15.93,1.376,2.0,0.0251,8.7932,20.61,4.585,양품
-0.0191,-0.0132,18.1303,94.6243,16.5667,-5336.0,65.9111,-0.0946,0.0458,0.212,15.96,3362.0,5.5926,15.92,1.399,1.993,0.0411,9.0425,17.16,4.92,양품
1.4845,-0.0146,62.3288,13.6996,19.682,-5472.0,69.0667,0.7569,0.1218,0.213,15.77,374.0,5.5519,15.79,0.9649,1.9978,0.0195,8.5288,16.78,4.254,양품
8.9864,-0.0083,76.8769,16.6479,12.9068,-5361.5,63.8444,-0.5204,0.0627,0.201,15.97,443.0,5.9035,15.95,1.447,2.0023,0.1053,8.5232,20.32,4.41,양품
-0.95,-0.0142,61.9718,19.5514,5.3933,-6341.25,72.3111,-0.5204,0.0749,0.14,15.89,584.0,6.405,15.91,1.239,1.8945,0.0286,8.4896,19.93,4.392,양품
2.8618,-0.0101,55.377,22.2858,10.0763,-6222.5,66.7333,0.3311,0.128,0.116,15.95,682.0,5.9291,15.91,1.04,1.894,0.0236,8.5855,19.27,3.193,양품
-2.0764,-0.0141,33.2449,25.6431,9.0718,-6305.25,67.4111,-1.655,0.1157,0.142,15.95,780.0,6.314,15.93,1.376,1.888,0.0162,8.5891,19.72,4.585,양품
3.36,-0.0144,45.8732,9.1582,20.1386,-5412.5,67.3667,0.7569,0.0858,0.168,15.77,229.0,5.318,15.79,0.9649,1.9957,0.4686,8.7568,17.27,4.254,양품
4.0427,-0.0093,69.7051,74.1915,3.7027,-5320.5,66.9333,-0.0946,0.0617,0.151,15.96,2059.0,5.6554,15.92,1.399,2.0238,0.031,8.9635,16.89,4.92,양품
2.8618,-0.0129,29.4004,21.0112,9.1432,-5304.5,68.8556,-0.5204,0.0972,0.109,15.89,561.0,7.1774,15.91,1.239,2.0155,0.0199,8.3324,20.62,4.392,양품
-1.9909,-0.0112,40.0891,13.4146,6.8306,-5387.5,71.5444,0.3311,0.0634,0.125,15.95,363.0,6.0443,15.91,1.04,1.9693,0.08,8.6706,21.07,3.193,양품
0.7655,-0.0089,63.6872,18.5667,6.4283,-6300.25,69.7556,-0.5204,0.0519,0.104,15.97,535.0,7.1479,15.95,1.447,1.8685,0.0244,8.5334,25.07,4.41,양품
1.9245,-0.0118,54.9102,12.4713,19.2142,-5803.0,65.3778,0.2365,0.0483,0.134,15.99,340.0,6.8691,15.92,1.338,1.9852,0.0362,8.5459,23.51,4.567,불량
-0.1973,-0.0063,48.9152,21.9142,26.3927,-5766.75,66.9444,0.7569,0.0482,0.103,15.77,577.0,5.9963,15.79,0.9649,2.0125,0.0413,8.7662,17.71,4.254,양품
-1.9855,-0.015,25.3968,16.4859,18.5213,-5329.0,68.1889,0.7569,0.0736,0.114,15.77,418.0,6.085,15.79,0.9649,2.007,0.0152,8.7932,19.23,4.254,양품
2.4718,-0.0111,37.7104,12.3579,20.5176,-5410.0,69.4222,-0.5204,0.0527,0.082,15.97,307.0,4.6869,15.95,1.447,2.0158,0.0194,8.7283,13.06,4.41,양품
3.7127,0.0013,451.4851,17.211,10.468,-6180.75,69.9111,-1.655,0.0919,0.116,15.95,523.0,4.4837,15.93,1.376,1.8908,,8.4092,16.26,4.585,양품
-0.66,-0.008,63.8498,15.0105,13.7685,-5461.75,66.5,0.7569,0.0673,0.153,15.77,395.0,7.2623,15.79,0.9649,1.995,0.0126,8.9635,24.41,4.254,양품
-1.0573,-0.012,62.7615,22.4418,18.3562,-5055.5,68.9,-0.5204,0.0678,0.155,15.97,602.0,5.9499,15.95,1.447,1.9648,0.0121,8.9635,18.48,4.41,양품
11.2909,-0.0111,39.5062,19.3,8.6094,-5343.0,67.4222,-0.7096,0.0908,0.092,15.91,517.0,5.594,15.9,1.135,2.0192,0.0312,8.7994,16.86,4.062,불량
-1.9573,-0.0111,55.0169,20.3125,13.299,-5541.75,70.8111,-0.1419,0.0688,0.123,15.98,507.0,6.2807,15.89,0.9649,2.0062,0.0145,8.6706,19.01,3.879,양품
-0.4482,-0.0062,107.0994,15.8252,13.2128,-5782.25,71.4111,-0.1419,0.0693,0.053,15.98,402.0,6.275,15.89,0.9649,1.9682,,8.6706,19.87,3.879,양품
-3.9318,-0.0111,35.0168,18.8994,8.526,-5254.5,67.3778,0.7569,0.0595,0.103,15.83,498.0,6.7701,15.85,0.9271,1.9937,0.0187,8.5135,17.47,3.23,양품
-2.3355,-0.009,49.0934,22.2571,7.3928,-6208.75,68.9556,0.7569,0.2555,0.116,15.83,673.0,5.5167,15.85,0.9271,1.8852,0.0282,8.5459,18.39,3.23,양품
-0.2173,-0.0144,29.0909,7.3613,19.2818,-5409.25,68.7444,-1.655,0.1007,0.118,15.95,192.0,5.6106,15.93,1.376,2.014,0.1298,8.77,16.49,4.585,양품
-0.6464,-0.0111,49.6614,16.3105,22.3413,-5926.25,66.2556,0.7569,0.0738,0.111,15.83,456.0,5.9938,15.85,0.9271,2.0255,0.0194,8.7812,18.56,3.23,양품
7.24,-0.0088,87.2521,4.2801,13.7074,-5551.75,68.4667,-0.1419,0.11,0.107,15.98,114.0,6.0587,15.89,0.9649,2.0107,0.0175,8.5459,18.67,3.879,양품
-2.8818,-0.0087,59.5136,13.7448,47.9614,-5389.75,68.1667,-0.5204,0.0737,0.047,15.89,373.0,6.6169,15.91,1.239,1.9905,0.02,8.8132,20.11,4.392,양품
-0.9409,-0.0073,70.8688,8.2302,9.1944,-5536.0,68.0,0.7569,0.0502,0.071,15.83,231.0,6.2044,15.85,0.9271,1.9883,0.0236,23.1583,19.48,3.23,양품
2.2855,-0.0062,42.0202,12.9442,34.0871,-6257.5,70.2667,1.04,0.0571,0.035,15.66,336.0,6.678,15.65,1.116,2.0055,,8.6706,22.74,4.406,양품
0.7227,-0.015,37.2712,20.4117,6.1952,-6585.75,67.4778,-0.5204,0.0491,0.094,15.89,595.0,5.8915,15.91,1.239,1.8927,0.0378,8.7867,18.55,4.392,양품
4.9073,-0.0128,28.18,6.8353,20.496,-5484.0,66.5778,-0.5204,0.1242,0.022,15.97,181.0,4.8511,15.95,1.447,1.977,0.0188,9.7324,15.73,4.41,양품
2.28,-0.0116,26.8108,19.3156,7.6363,-6495.25,67.5778,-0.5204,0.0665,0.101,15.97,604.0,7.8586,15.95,1.447,1.894,0.0478,9.2047,25.74,4.41,양품
0.9518,-0.0071,67.7249,12.4043,15.3185,-5353.0,67.9444,-0.1419,0.0592,0.184,15.98,312.0,6.1273,15.89,0.9649,1.9937,0.0174,23.1583,19.44,3.879,양품
1.2836,-0.012,28.3333,16.3817,6.6412,-6279.0,70.6889,-0.5204,0.1331,0.114,15.97,491.0,7.2355,15.95,1.447,1.884,0.0293,9.7836,20.75,4.41,양품
0.7064,-0.0096,43.5233,22.4198,1.6752,-6506.5,70.7111,-0.5204,0.0574,0.082,15.89,662.0,7.5293,15.91,1.239,1.8885,0.09,8.7418,22.6,4.392,양품
2.6873,-0.0149,48.4441,16.9492,7.0127,-5761.0,68.5556,0.7569,0.0654,0.209,15.83,460.0,5.2869,15.85,0.9271,2.0315,0.2386,8.6005,16.05,3.23,양품
15.3073,-0.0109,69.8851,27.728,7.9003,-5518.75,69.5889,-0.5204,0.079,0.208,15.97,782.0,6.1786,15.95,1.447,1.997,0.0178,8.6527,21.32,4.41,불량
7.9755,-0.01,50.1253,14.0287,30.0954,-5160.25,68.2667,0.2365,0.0614,0.105,15.99,384.0,6.0237,15.92,1.338,2.0042,0.0309,8.7994,20.4,4.567,양품
-0.6591,-0.0022,249.711,12.2878,10.6089,-5542.5,71.9556,-0.1419,0.0977,0.122,15.94,304.0,6.3488,15.92,0.8845,1.9823,,8.6427,19.97,2.951,양품
-2.4609,-0.0092,66.2144,19.932,5.5676,-6484.0,71.6667,-0.1419,0.0623,0.07,15.94,572.0,5.8028,15.92,0.8845,1.882,0.0189,8.6895,18.1,2.951,양품
1.8173,-0.016,50.7439,20.3373,5.6853,-6349.75,67.9889,0.2365,0.1533,0.128,15.99,633.0,6.0042,15.92,1.338,1.8923,0.0205,9.5713,15.87,4.567,불량
-1.1391,-0.0078,69.12,10.5702,10.3652,-5750.0,69.9111,-0.1419,0.0734,0.098,15.94,279.0,5.7855,15.92,0.8845,1.9763,,8.6427,17.57,2.951,양품
-4.1518,-0.0097,73.0077,14.3069,4.4892,-5613.5,67.8444,-0.1419,0.0999,0.068,15.94,385.0,5.6536,15.92,0.8845,1.9527,,8.7219,17.26,2.951,양품
-0.6936,-0.0091,55.0206,57.645,4.2239,-5279.5,67.0,-0.1419,0.0621,0.055,15.94,1853.0,5.9975,15.92,0.8845,2.024,0.0152,8.5615,19.44,2.951,양품
0.1891,-0.0146,42.6117,24.1427,5.0727,-6466.0,69.3111,-0.5677,0.0953,0.125,15.99,741.0,4.3233,15.94,1.418,1.884,0.0213,8.659,15.47,5.261,양품
2.39,-0.0095,68.7831,15.7706,11.6197,-5172.25,68.6444,-0.1419,0.0889,0.113,15.94,418.0,6.3404,15.92,0.8845,2.006,,8.5615,21.43,2.951,양품
-0.9127,-0.009,64.5341,26.8978,2.3422,-6447.0,68.6556,-0.1419,0.0487,0.14,15.98,838.0,5.9491,15.89,0.9649,1.8825,0.2107,8.441,17.3,3.879,양품
0.9409,-0.0078,57.971,13.6008,20.5989,-5602.25,65.6889,-0.0946,0.0887,0.021,16.01,356.0,5.7667,15.95,0.946,2.016,0.0165,9.754,17.18,3.446,양품
-2.0555,-0.0091,41.8733,5.5403,8.617,-5640.0,66.1889,-0.0946,0.0714,0.116,16.01,146.0,6.8415,15.95,0.946,1.9795,0.0219,9.0776,20.39,3.446,양품
-3.1455,-0.0104,35.6627,24.7987,11.3588,-6470.75,67.5667,-0.0946,0.1001,0.107,16.04,747.0,6.7714,16.0,0.9176,1.8685,,8.5779,20.59,3.102,양품
1.5445,-0.01,38.143,13.7416,6.7838,-6545.0,70.2778,-0.2365,0.1201,0.093,15.74,414.0,6.3195,15.71,1.295,1.9053,0.0209,8.7219,17.71,4.332,양품
1.4373,-0.0088,79.8859,19.4313,9.5883,-5277.25,67.5333,-0.0946,0.0863,0.149,16.04,504.0,5.7578,16.0,0.9176,1.9743,0.0154,8.7812,16.63,3.102,양품
-6.0445,-0.0082,48.5584,23.0524,7.6766,-6474.25,63.1889,-0.0946,0.0503,0.109,16.01,722.0,5.4591,15.95,0.946,1.8782,0.0494,9.0776,17.58,3.446,양품
1.3791,-0.0101,36.6791,26.6044,8.2074,-6238.25,69.7667,-0.0946,0.2677,0.126,16.04,797.0,5.5712,16.0,0.9176,1.889,0.4289,8.5334,17.35,3.102,양품
-0.9618,-0.0059,70.7368,21.0597,6.2701,-6283.75,68.0556,-0.0946,0.0656,0.107,16.04,631.0,6.1471,16.0,0.9176,1.882,,8.5891,15.49,3.102,양품
1.6073,-0.011,43.7856,17.8339,20.7119,-5422.0,69.1333,-0.0946,0.0773,0.032,16.04,466.0,6.1799,16.0,0.9176,1.9783,0.1811,8.7219,17.62,3.102,양품
-2.5727,-0.0084,47.7612,19.6234,10.037,-6286.75,67.2556,-0.0946,0.0769,0.131,16.04,607.0,5.8506,16.0,0.9176,1.8782,0.0131,23.1583,16.9,3.102,양품
3.3918,-0.0104,28.0193,26.0803,6.6912,-6590.75,67.3778,0.615,0.0707,0.135,15.97,765.0,5.1635,15.98,0.9649,1.8803,,8.7696,17.77,3.511,양품
-1.3773,-0.0102,45.9096,11.7515,8.455,-6386.75,67.2667,-0.2365,0.1083,0.064,15.74,341.0,5.8336,15.71,1.295,1.867,,9.0425,18.82,4.332,양품
2.0336,-0.0098,32.57,8.9851,11.7748,-5520.25,69.8889,0.615,0.1038,0.075,15.97,251.0,5.78,15.98,0.9649,1.995,0.0247,8.5615,19.42,3.511,양품
1.5755,-0.0067,129.0807,4.3537,7.9396,-5529.25,66.6778,-0.4258,0.0843,0.086,16.02,120.0,5.8708,15.96,0.9554,2.0202,0.0191,9.0121,18.69,3.099,양품
2.5336,-0.0113,41.6851,21.4292,7.0184,-6454.5,67.8111,0.615,0.1127,0.132,15.97,617.0,5.6773,15.98,0.9649,1.8885,0.0135,8.77,18.73,3.511,양품
-1.7327,-0.0088,70.4545,11.2895,20.9647,-5566.5,66.4444,0.0,0.0696,0.1,16.02,290.0,5.9265,15.96,1.068,1.98,,8.7662,17.39,3.267,양품
-5.1655,-0.011,47.3804,20.9607,9.1772,-6374.5,69.4778,0.0,0.0945,0.083,15.98,648.0,5.957,15.97,0.9554,1.8952,0.0226,8.8384,15.89,3.673,양품
-5.0027,-0.0092,53.406,23.8572,4.4504,-6381.5,67.6444,0.615,0.1167,0.116,15.97,762.0,6.2772,15.98,0.9649,1.8878,0.0288,8.5459,17.61,3.511,양품
-1.0082,-0.008,67.9245,20.6217,6.591,-6630.25,68.8778,0.0,0.0668,0.116,16.02,607.0,6.0708,15.96,1.068,1.8798,0.0444,8.7662,19.8,3.267,양품
2.0591,-0.0097,39.3273,16.453,16.0396,-5349.25,69.2222,0.1892,0.0529,0.102,15.67,494.0,5.6631,15.68,1.48,2.001,0.0191,8.7812,17.68,4.997,양품
-0.17,-0.0086,77.193,14.1521,63.4189,-4557.0,69.1222,0.0,0.0515,0.118,16.02,367.0,5.723,15.96,1.068,2.0148,,8.77,19.16,3.267,양품
-1.8791,-0.0089,52.8833,20.7975,5.9825,-6301.75,69.8,0.0,0.1222,0.126,16.02,635.0,5.6399,15.96,1.068,1.8873,0.2123,8.5891,18.06,3.267,양품
53.6818,-0.0018,217.1429,20.8598,7.2591,-6405.75,68.6778,0.0473,0.0972,0.133,15.99,649.0,6.09,15.91,1.021,1.888,,23.1583,21.87,3.927,불량
2.1145,-0.0111,58.4927,18.7691,14.1583,-5438.5,67.4778,0.0,0.0874,0.082,16.02,507.0,6.1786,15.96,1.068,1.999,0.0324,8.5788,18.98,3.267,양품
-0.9918,-0.0086,47.4674,16.5029,14.0579,-6316.75,69.4111,0.0,0.0958,0.101,16.02,504.0,5.7143,15.96,1.068,1.8915,,8.8384,18.39,3.267,양품
-0.8045,-0.0118,55.1432,22.1602,8.433,-6190.0,67.9111,0.0473,0.1067,0.135,15.97,675.0,6.1287,15.96,0.9602,1.8888,0.0175,8.5855,19.26,3.438,양품
0.5791,-0.0092,32.6975,20.8115,8.0778,-6449.75,68.1889,0.0,0.0837,0.07,15.98,636.0,5.8077,15.97,0.9554,1.8847,,8.3324,22.81,3.673,양품
-4.8145,-0.0096,68.0628,11.7541,40.2855,-5989.75,69.0222,0.0473,0.0744,0.08,15.97,360.0,5.4046,15.96,0.9602,2.0175,,8.7932,16.24,3.438,양품
-0.0964,-0.0089,61.8847,23.4263,5.4593,-6392.75,68.3333,0.0473,0.1344,0.073,15.97,722.0,6.354,15.96,0.9602,1.8953,,8.5779,18.34,3.438,양품
0.34,-0.013,54.6154,19.5254,22.9874,-5416.0,68.7333,-0.9461,0.0483,0.115,15.95,506.0,5.2238,15.96,0.9554,2.0103,0.0153,8.8043,17.13,3.523,양품
1.5127,-0.0096,40.4669,26.3925,8.7479,-6447.25,66.2778,0.0473,0.0842,0.166,15.97,783.0,6.4961,15.96,0.9602,1.8693,,8.5779,20.93,3.438,양품
-19.9927,-0.0095,58.9474,19.4214,4.9042,-5362.75,66.7556,0.0,0.1,0.111,15.98,527.0,5.4082,15.97,0.9554,1.9795,0.0149,9.0121,17.57,3.673,양품
0.0855,-0.0071,77.6014,19.1422,6.5351,-6411.5,64.1,-0.9461,0.0793,0.119,15.95,588.0,6.0653,15.96,0.9554,1.8828,,9.2016,16.63,3.523,양품
3.65,-0.01,46.2312,14.5966,34.1813,-5936.0,68.4111,0.0,0.084,0.08,15.98,389.0,5.7741,15.97,0.9554,2.0005,0.019,9.0121,18.85,3.673,양품
5.1,-0.0097,28.7179,24.2454,5.4246,-6415.25,68.5444,0.0473,0.0846,0.122,15.97,749.0,6.7454,15.96,0.9602,1.8885,,8.5687,21.24,3.438,양품
2.4673,-0.0083,53.092,16.7571,16.4002,-5597.5,69.5222,1.939,0.086,0.033,15.93,448.0,5.4168,15.91,0.9791,2.0088,,8.7283,18.3,3.529,양품
-2.6673,-0.0109,65.9039,15.3933,8.6738,-5280.25,66.9,0.2365,0.0879,0.126,15.95,407.0,5.6513,15.94,0.9602,1.992,0.0238,8.7812,17.58,3.208,양품
3.8,-0.009,46.473,20.6761,10.052,-6347.0,69.2667,-0.9461,0.074,0.153,15.95,607.0,5.8848,15.96,0.9554,1.8808,0.0167,8.6005,19.21,3.523,양품
0.3418,-0.0136,33.0579,12.8216,5.6182,-6407.75,67.2111,0.0473,0.0642,0.064,15.97,390.0,5.6284,15.96,0.9602,1.9023,0.0242,9.4257,16.99,3.438,양품
0.23,-0.0101,39.7516,21.0369,7.3258,-6470.25,66.3889,0.0473,0.0971,0.118,15.97,633.0,5.9714,15.96,0.9602,1.8828,,8.5779,17.33,3.438,양품
-0.7482,-0.0063,97.8304,13.8559,54.274,-4621.0,69.1,0.2365,0.0777,0.145,15.95,365.0,6.1884,15.94,0.9602,2.0112,,8.5288,18.29,3.208,양품
2.74,-0.0092,56.445,20.0303,6.803,-6453.0,68.7,0.2365,0.0993,0.142,15.95,594.0,6.232,15.94,0.9602,1.9,0.0132,8.7696,19.29,3.208,양품
0.1491,-0.0096,27.154,23.7732,5.1207,-6288.25,69.2444,0.0473,0.0663,0.127,15.97,717.0,5.6739,15.96,0.9602,1.8933,0.0168,8.5891,16.39,3.438,양품
1.4982,-0.0075,54.7579,7.73,19.1516,-5085.75,66.3111,-0.8042,0.0865,0.118,16.0,213.0,6.8363,15.95,0.9649,1.9795,,9.0425,26.06,3.486,양품
-0.3518,-0.0083,61.4458,25.1758,7.7045,-6295.0,68.0333,0.0473,0.0781,0.146,15.97,761.0,6.4137,15.96,0.9602,1.893,0.0223,9.7836,18.56,3.438,양품
1.7991,-0.0103,32.0388,17.3341,3.5791,-6370.25,68.1333,0.4258,0.1046,0.113,15.95,540.0,5.6688,15.9,0.9838,1.9058,0.1441,9.3335,17.6,3.383,양품
-1.71,-0.0091,38.4088,22.6653,5.6476,-6551.5,71.3556,1.939,0.0942,0.108,15.93,648.0,5.7864,15.91,0.9791,1.882,,8.6427,17.0,3.529,양품
2.1918,-0.0091,67.9452,17.3331,5.1417,-6534.75,69.8222,0.0473,0.082,0.09,15.99,492.0,5.4827,15.91,1.021,1.8865,,8.77,19.41,3.927,양품
-0.2282,-0.011,59.2255,20.5727,4.7653,-6295.5,68.9778,1.939,0.0888,0.088,15.93,625.0,5.3561,15.91,0.9791,1.8942,0.0224,8.5788,16.6,3.529,양품
-2.7427,-0.0102,60.6357,17.1008,47.5142,-5994.0,67.9556,1.939,0.1,0.145,15.93,476.0,6.2209,15.91,0.9791,2.0013,,8.9635,18.85,3.529,양품
1.0336,-0.0119,36.2869,20.9581,28.2878,-6900.5,67.0222,0.4258,0.0858,0.108,15.95,642.0,6.5621,15.9,0.9838,1.8847,,8.5891,24.14,3.383,양품
-1.2336,-0.01,103.1289,17.8707,5.6413,-6204.25,69.5444,0.0473,0.1018,0.114,15.99,530.0,5.6324,15.91,1.021,1.8865,0.0226,8.5855,16.81,3.927,양품
3.9309,-0.0091,48.1532,21.981,21.4597,-5442.75,70.6222,-0.615,0.0963,0.124,15.8,572.0,6.3707,15.79,0.9507,2.0475,0.0152,8.5135,20.84,3.884,양품
3.1845,-0.0118,35.518,27.6341,7.2888,-6448.25,69.1444,1.939,0.0671,0.109,15.93,815.0,7.1628,15.91,0.9791,1.8815,0.0169,8.5779,22.68,3.529,양품
3.5264,-0.0072,75.5245,21.0508,7.1306,-6535.25,67.9333,-0.8042,0.0658,0.135,16.0,618.0,4.6328,15.95,0.9649,1.8915,0.0168,8.7662,15.62,3.486,양품
0.8764,-0.011,60.1367,0.0,0.0,0.0,69.3333,1.939,0.1004,0.0,15.93,0.0,6.5683,15.91,0.9791,0.0,,8.7696,21.52,3.529,양품
-1.9682,-0.0082,52.2003,12.5302,13.6879,-5442.75,66.9889,0.4258,0.068,0.073,15.95,337.0,7.4635,15.9,0.9838,2.0042,0.0516,8.5334,21.23,3.383,양품
3.2964,-0.0083,52.9323,14.1156,5.7039,-6451.75,66.6,-0.9461,0.0933,0.103,15.95,415.0,5.7283,15.96,0.9554,1.859,,9.1156,18.38,3.523,양품
4.3818,-0.0065,90.2486,22.0158,8.4378,-6364.25,69.1111,0.2365,0.1105,0.09,15.95,634.0,5.4181,15.94,0.9602,1.8895,0.0242,8.7568,18.02,3.208,양품
0.5082,-0.0087,88.2521,20.0112,15.866,-5521.25,69.9,-0.1419,0.0573,0.176,15.98,537.0,6.2989,15.89,0.9649,2.0125,0.0184,8.5615,22.67,3.879,양품
0.4373,-0.0102,46.3054,16.1047,6.0786,-6317.25,66.7,0.0473,0.0623,0.093,15.97,480.0,6.4175,15.96,0.9602,1.8848,,9.1156,21.86,3.438,양품
-0.6609,-0.0142,43.6236,18.4785,30.0989,-5508.5,68.1111,-0.615,0.0547,0.156,15.8,487.0,6.5332,15.79,0.9507,1.9788,0.0118,8.7812,19.1,3.884,양품
2.5055,-0.0082,74.277,12.5035,19.1646,-5249.25,74.6667,0.2365,0.0779,0.196,15.95,332.0,7.2215,15.94,0.9602,1.9752,,8.3331,23.99,3.208,양품
0.4027,-0.0096,41.5045,21.2273,7.2968,-6564.5,68.3333,-0.615,0.1012,0.133,15.8,614.0,5.0057,15.79,0.9507,1.8965,0.0161,8.7696,14.08,3.884,양품
